timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2024-10-27T22:39:42.720Z,L3053002,354,29.64315,-82.35347,13.1,0.6,0.4,26.0,-273.0,-1.0,-1.0,RS92-SGP,403.001,11.3,-562,-1,-1.0,-1,-1
2024-10-27T22:39:44.720Z,L3053002,356,29.64307,-82.35349,-7.5,0.5,0.3,26.4,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.4,-562,-1,-1.0,-1,-1
2024-10-27T22:39:45.720Z,L3053002,357,29.64305,-82.35350,-12.1,0.5,0.2,310.5,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.6,-562,-1,-1.0,-1,-1
2024-10-27T22:39:48.720Z,L3053002,360,29.64302,-82.35349,-22.7,1.5,0.5,353.4,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.4,-562,-1,-1.0,-1,-1
2024-10-27T22:39:49.720Z,L3053002,361,29.64305,-82.35350,-19.5,-0.8,0.3,140.9,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.4,-562,-1,-1.0,-1,-1
2024-10-27T22:39:50.720Z,L3053002,362,29.64309,-82.35350,-12.1,1.4,0.6,313.8,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.9,-562,-1,-1.0,-1,-1
2024-10-27T22:39:51.720Z,L3053002,363,29.64314,-82.35353,-1.6,-0.0,0.2,121.7,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.3,-562,-1,-1.0,-1,-1
2024-10-27T22:39:52.720Z,L3053002,364,29.64318,-82.35355,13.2,0.1,0.0,125.6,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.3,-562,-1,-1.0,-1,-1
2024-10-27T22:39:53.720Z,L3053002,365,29.64322,-82.35356,27.0,-0.1,0.3,218.4,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.3,-562,-1,-1.0,-1,-1
2024-10-27T22:40:00.720Z,L3053002,372,29.64287,-82.35356,-40.1,-0.1,0.4,41.6,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.9,-562,-1,-1.0,-1,-1
2024-10-27T22:40:02.720Z,L3053002,374,29.64312,-82.35359,16.1,1.2,0.7,7.9,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.9,-562,-1,-1.0,-1,-1
2024-10-27T22:40:03.720Z,L3053002,375,29.64312,-82.35360,23.1,-0.9,0.8,192.0,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.6,-562,-1,-1.0,-1,-1
2024-10-27T22:40:04.720Z,L3053002,376,29.64311,-82.35359,26.8,0.6,0.3,28.3,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.8,-562,-1,-1.0,-1,-1
2024-10-27T22:40:05.720Z,L3053002,377,29.64311,-82.35358,21.6,-0.8,0.3,144.0,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.8,-562,-1,-1.0,-1,-1
2024-10-27T22:40:06.720Z,L3053002,378,29.64310,-82.35357,14.7,1.2,0.3,323.3,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.3,-562,-1,-1.0,-1,-1
2024-10-27T22:40:08.720Z,L3053002,380,29.64312,-82.35357,10.5,-0.5,0.1,158.4,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.2,1312,-1,-1.0,-1,-1
2024-10-27T22:40:09.720Z,L3053002,381,29.64313,-82.35355,-0.2,0.2,0.1,356.9,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.0,-562,-1,-1.0,-1,-1
2024-10-27T22:40:10.720Z,L3053002,382,29.64313,-82.35355,-10.1,0.2,0.1,339.1,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.0,-562,-1,-1.0,-1,-1
2024-10-27T22:40:11.720Z,L3053002,383,29.64312,-82.35354,-15.1,0.2,0.0,64.1,-273.0,-1.0,-1.0,RS92-SGP,403.001,11.6,-562,-1,-1.0,-1,-1
2024-10-27T22:40:12.720Z,L3053002,384,29.64311,-82.35357,-16.9,0.9,0.1,335.1,-273.0,-1.0,-1.0,RS92-SGP,403.001,11.6,-562,-1,-1.0,-1,-1
2024-10-27T22:40:16.720Z,L3053002,388,29.64304,-82.35355,-9.2,0.5,0.3,26.8,-273.0,-1.0,-1.0,RS92-SGP,403.001,7.4,-562,-1,-1.0,-1,-1
2024-10-27T22:40:17.720Z,L3053002,389,29.64305,-82.35353,-9.3,0.6,0.3,29.9,-273.0,-1.0,-1.0,RS92-SGP,403.001,8.0,-562,-1,-1.0,-1,-1
2024-10-27T22:40:18.720Z,L3053002,390,29.64304,-82.35352,-14.4,-0.3,0.3,213.4,-273.0,-1.0,-1.0,RS92-SGP,403.001,11.5,-562,-1,-1.0,-1,-1
2024-10-27T22:40:20.720Z,L3053002,392,29.64316,-82.35350,18.0,-0.1,0.4,211.2,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.9,-562,-1,-1.0,-1,-1
2024-10-27T22:40:21.720Z,L3053002,393,29.64312,-82.35354,11.6,0.6,0.4,23.6,-273.0,-1.0,-1.0,RS92-SGP,403.001,12.2,-562,-1,-1.0,-1,-1
2024-10-27T22:40:22.720Z,L3053002,394,29.64311,-82.35355,9.3,0.5,0.2,255.9,-273.0,-1.0,-1.0,RS92-SGP,403.001,12.2,-562,-1,-1.0,-1,-1
2024-10-27T22:40:23.720Z,L3053002,395,29.64313,-82.35353,15.8,-0.1,0.3,30.4,-273.0,-1.0,-1.0,RS92-SGP,403.001,12.1,-562,-1,-1.0,-1,-1
2024-10-27T22:40:24.720Z,L3053002,396,29.64315,-82.35354,23.9,0.2,0.0,29.3,-273.0,-1.0,-1.0,RS92-SGP,403.001,11.4,-562,-1,-1.0,-1,-1
2024-10-27T22:40:25.720Z,L3053002,397,29.64316,-82.35356,31.8,0.2,0.0,278.9,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.8,-562,-1,-1.0,-1,-1
2024-10-27T22:40:26.720Z,L3053002,398,29.64317,-82.35357,33.6,-1.3,0.6,164.8,-273.0,-1.0,-1.0,RS92-SGP,403.001,9.9,-562,-1,-1.0,-1,-1
2024-10-27T22:40:27.720Z,L3053002,399,29.64316,-82.35359,36.3,1.6,0.6,349.7,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.3,-562,-1,-1.0,-1,-1
2024-10-27T22:40:28.720Z,L3053002,400,29.64316,-82.35359,33.3,0.2,0.0,273.4,-273.0,-1.0,-1.0,RS92-SGP,403.001,10.3,-562,-1,-1.0,-1,-1
2024-10-27T22:40:36.720Z,L3053002,408,29.64310,-82.35361,18.3,1.3,0.7,15.2,25.0,66.5,1019.0,RS92-SGP,403.001,12.7,-562,-1,-1.0,-1,-1
2024-10-27T22:40:44.720Z,L3053002,416,29.64304,-82.35352,-13.2,0.3,0.1,1.7,25.3,73.6,1019.1,RS92-SGP,403.001,7.6,-562,-1,-1.0,-1,-1
2024-10-27T22:40:45.720Z,L3053002,417,29.64301,-82.35354,-19.3,-0.8,0.3,220.0,25.0,64.7,1019.0,RS92-SGP,403.001,7.6,-562,-1,-1.0,-1,-1
2024-10-27T22:40:47.720Z,L3053002,419,29.64303,-82.35354,-11.0,-0.4,0.1,140.8,24.8,61.9,1019.1,RS92-SGP,403.001,10.8,-562,-1,-1.0,-1,-1
2024-10-27T22:40:48.720Z,L3053002,420,29.64310,-82.35355,5.7,0.3,0.0,68.5,24.7,65.6,1019.1,RS92-SGP,403.001,12.4,-562,-1,-1.0,-1,-1
2024-10-27T22:40:50.720Z,L3053002,422,29.64307,-82.35356,-4.1,0.1,0.2,90.0,25.1,66.0,1019.2,RS92-SGP,403.001,10.0,-562,-1,-1.0,-1,-1
2024-10-27T22:40:51.720Z,L3053002,423,29.64313,-82.35356,9.6,0.0,0.1,175.7,25.0,65.4,1019.0,RS92-SGP,403.001,10.2,-562,-1,-1.0,-1,-1
2024-10-27T22:40:52.720Z,L3053002,424,29.64321,-82.35355,34.4,0.6,0.4,321.8,25.1,64.8,1019.0,RS92-SGP,403.001,10.3,-562,-1,-1.0,-1,-1
2024-10-27T22:40:53.720Z,L3053002,425,29.64321,-82.35354,36.3,0.3,0.0,16.3,25.7,74.4,1019.1,RS92-SGP,403.001,10.3,-562,-1,-1.0,-1,-1
2024-10-27T22:41:02.720Z,L3053002,434,29.64314,-82.35354,10.1,0.3,0.1,218.7,24.6,63.3,1019.0,RS92-SGP,403.001,11.2,-562,-1,-1.0,-1,-1
2024-10-27T22:41:03.720Z,L3053002,435,29.64317,-82.35358,10.3,1.0,0.2,298.3,24.5,63.1,1019.1,RS92-SGP,403.001,12.5,-562,-1,-1.0,-1,-1
2024-10-27T22:41:04.720Z,L3053002,436,29.64320,-82.35358,23.7,-1.5,0.3,197.0,24.7,66.9,1019.1,RS92-SGP,403.001,12.5,-562,-1,-1.0,-1,-1
2024-10-27T22:41:05.720Z,L3053002,437,29.64320,-82.35358,27.5,1.3,0.3,15.2,24.9,66.1,1019.2,RS92-SGP,403.001,11.8,-562,-1,-1.0,-1,-1
2024-10-27T22:41:06.720Z,L3053002,438,29.64318,-82.35358,22.5,-0.1,0.2,237.0,25.3,71.2,1019.2,RS92-SGP,403.001,11.8,-562,-1,-1.0,-1,-1
2024-10-27T22:41:07.720Z,L3053002,439,29.64315,-82.35357,19.4,0.6,0.3,34.2,25.1,69.5,1019.3,RS92-SGP,403.001,11.8,-562,-1,-1.0,-1,-1
2024-10-27T22:41:08.720Z,L3053002,440,29.64313,-82.35357,12.6,-0.1,0.3,146.1,25.3,73.5,1019.1,RS92-SGP,403.001,11.7,-562,-1,-1.0,-1,-1
2024-10-27T22:41:09.720Z,L3053002,441,29.64313,-82.35356,12.3,0.6,0.4,320.5,24.9,68.6,1019.1,RS92-SGP,403.001,11.7,-562,-1,-1.0,-1,-1
2024-10-27T22:41:10.720Z,L3053002,442,29.64314,-82.35358,12.6,-0.6,0.2,227.6,25.0,70.5,1019.1,RS92-SGP,403.001,11.3,-562,-1,-1.0,-1,-1
2024-10-27T22:41:11.720Z,L3053002,443,29.64315,-82.35358,16.1,1.8,0.7,10.2,24.7,65.1,1019.3,RS92-SGP,403.001,11.7,-562,-1,-1.0,-1,-1
2024-10-27T22:41:12.720Z,L3053002,444,29.64314,-82.35359,10.8,-0.3,0.4,174.5,24.8,66.4,1019.2,RS92-SGP,403.001,12.3,-562,-1,-1.0,-1,-1
2024-10-27T22:41:13.720Z,L3053002,445,29.64316,-82.35357,20.7,0.3,0.0,354.7,24.5,65.0,1019.2,RS92-SGP,403.001,12.3,-562,-1,-1.0,-1,-1
2024-10-27T22:41:14.720Z,L3053002,446,29.64317,-82.35356,29.2,0.2,0.1,346.1,24.6,65.7,1019.1,RS92-SGP,403.001,12.3,-562,-1,-1.0,-1,-1
2024-10-27T22:41:15.720Z,L3053002,447,29.64314,-82.35356,25.4,0.3,0.1,334.4,24.7,69.3,1019.0,RS92-SGP,403.001,13.5,-562,-1,-1.0,-1,-1
2024-10-27T22:41:16.720Z,L3053002,448,29.64314,-82.35356,27.9,-1.1,0.5,177.2,24.9,70.5,1019.2,RS92-SGP,403.001,13.5,-562,-1,-1.0,-1,-1
2024-10-27T22:41:20.720Z,L3053002,452,29.64312,-82.35358,14.7,-0.1,0.3,113.6,24.9,68.6,1019.2,RS92-SGP,403.001,15.2,-562,-1,-1.0,-1,-1
2024-10-27T22:41:21.720Z,L3053002,453,29.64316,-82.35356,18.5,0.6,0.4,343.2,24.6,64.6,1019.2,RS92-SGP,403.001,15.2,-562,-1,-1.0,-1,-1
2024-10-27T22:41:25.720Z,L3053002,457,29.64320,-82.35358,23.2,0.2,0.1,343.2,25.1,68.4,1019.2,RS92-SGP,403.001,11.8,-562,-1,-1.0,-1,-1
2024-10-27T22:41:26.720Z,L3053002,458,29.64316,-82.35358,16.9,1.5,0.5,10.2,24.9,65.5,1019.1,RS92-SGP,403.001,11.8,-562,-1,-1.0,-1,-1
2024-10-27T22:41:27.720Z,L3053002,459,29.64315,-82.35358,13.5,-1.1,0.5,173.9,24.7,66.2,1019.2,RS92-SGP,403.001,12.9,-562,-1,-1.0,-1,-1
2024-10-27T22:41:28.720Z,L3053002,460,29.64318,-82.35359,20.8,-0.7,0.2,228.7,24.7,65.4,1019.2,RS92-SGP,403.001,12.9,-562,-1,-1.0,-1,-1
2024-10-27T22:41:29.720Z,L3053002,461,29.64322,-82.35361,29.6,1.2,0.3,31.9,24.9,62.0,1019.2,RS92-SGP,403.001,13.4,-562,-1,-1.0,-1,-1
2024-10-27T22:41:30.720Z,L3053002,462,29.64319,-82.35360,29.8,1.0,0.1,340.0,25.0,61.9,1019.1,RS92-SGP,403.001,15.2,-562,-1,-1.0,-1,-1
2024-10-27T22:41:31.720Z,L3053002,463,29.64315,-82.35359,20.7,-0.6,0.1,237.2,25.0,59.3,1019.1,RS92-SGP,403.001,15.2,-562,-1,-1.0,-1,-1
2024-10-27T22:41:32.720Z,L3053002,464,29.64316,-82.35362,11.9,-0.7,0.3,229.7,24.5,59.3,1019.1,RS92-SGP,403.001,14.0,-562,-1,-1.0,-1,-1
2024-10-27T22:41:33.720Z,L3053002,465,29.64315,-82.35364,4.0,0.9,0.4,89.6,24.3,59.7,1019.3,RS92-SGP,403.001,14.0,-562,-1,-1.0,-1,-1
2024-10-27T22:41:34.720Z,L3053002,466,29.64313,-82.35365,-0.3,0.6,0.4,328.9,24.6,60.1,1019.2,RS92-SGP,403.001,14.5,-562,-1,-1.0,-1,-1
2024-10-27T22:41:35.720Z,L3053002,467,29.64308,-82.35365,-10.9,0.3,0.1,350.0,24.5,60.5,1019.2,RS92-SGP,403.001,14.5,-562,-1,-1.0,-1,-1
2024-10-27T22:41:36.720Z,L3053002,468,29.64303,-82.35363,-17.3,0.2,0.0,295.3,24.3,61.5,1019.1,RS92-SGP,403.001,9.8,-562,-1,-1.0,-1,-1
2024-10-27T22:41:37.720Z,L3053002,469,29.64303,-82.35360,-11.0,0.2,0.1,347.0,24.6,61.1,1019.2,RS92-SGP,403.001,9.6,-562,-1,-1.0,-1,-1
2024-10-27T22:41:38.720Z,L3053002,470,29.64305,-82.35356,3.7,-0.7,0.3,216.7,24.7,65.4,1019.2,RS92-SGP,403.001,14.9,-562,-1,-1.0,-1,-1
2024-10-27T22:41:39.720Z,L3053002,471,29.64307,-82.35356,16.0,1.3,0.4,28.6,25.9,66.8,1019.1,RS92-SGP,403.001,15.7,-562,-1,-1.0,-1,-1
2024-10-27T22:41:40.720Z,L3053002,472,29.64309,-82.35357,21.8,1.0,0.1,3.2,25.8,63.2,1019.4,RS92-SGP,403.001,15.7,-562,-1,-1.0,-1,-1
2024-10-27T22:41:41.720Z,L3053002,473,29.64313,-82.35357,22.3,-1.5,0.3,204.4,25.1,61.8,1019.1,RS92-SGP,403.001,15.0,-562,-1,-1.0,-1,-1
2024-10-27T22:41:42.720Z,L3053002,474,29.64316,-82.35354,30.9,1.3,0.4,46.8,24.7,62.6,1019.3,RS92-SGP,403.001,12.6,-562,-1,-1.0,-1,-1
2024-10-27T22:41:43.720Z,L3053002,475,29.64319,-82.35353,32.6,-0.0,0.2,236.9,24.5,62.4,1019.1,RS92-SGP,403.001,13.1,-562,-1,-1.0,-1,-1
2024-10-27T22:41:44.720Z,L3053002,476,29.64320,-82.35353,25.1,0.4,0.2,34.7,24.6,62.4,1019.2,RS92-SGP,403.001,15.6,-562,-1,-1.0,-1,-1
2024-10-27T22:41:45.720Z,L3053002,477,29.64322,-82.35354,27.8,1.0,0.2,337.7,24.5,62.5,1019.3,RS92-SGP,403.001,15.6,-562,-1,-1.0,-1,-1
2024-10-27T22:41:48.720Z,L3053002,480,29.64322,-82.35355,28.0,-1.2,0.5,211.8,24.7,66.9,1019.2,RS92-SGP,403.001,14.5,-562,-1,-1.0,-1,-1
2024-10-27T22:41:49.720Z,L3053002,481,29.64324,-82.35353,32.6,1.2,0.7,355.2,24.6,64.3,1019.1,RS92-SGP,403.001,14.5,-562,-1,-1.0,-1,-1
2024-10-27T22:41:50.720Z,L3053002,482,29.64338,-82.35359,56.0,3.9,2.2,358.7,24.8,64.0,1019.2,RS92-SGP,403.001,11.3,-562,-1,-1.0,-1,-1
2024-10-27T22:41:51.720Z,L3053002,483,29.64345,-82.35360,63.9,5.6,3.9,353.6,24.7,64.4,1019.2,RS92-SGP,403.001,13.5,-562,-1,-1.0,-1,-1
2024-10-27T22:41:52.720Z,L3053002,484,29.64333,-82.35361,41.2,-0.4,0.5,176.4,24.9,64.6,1019.2,RS92-SGP,403.001,13.9,-562,-1,-1.0,-1,-1
2024-10-27T22:41:53.720Z,L3053002,485,29.64320,-82.35359,16.3,-0.0,0.3,139.5,24.8,64.8,1019.1,RS92-SGP,403.001,13.9,-562,-1,-1.0,-1,-1
2024-10-27T22:41:54.720Z,L3053002,486,29.64313,-82.35358,-3.1,1.9,0.9,342.1,24.4,64.3,1019.2,RS92-SGP,403.001,12.8,-562,-1,-1.0,-1,-1
2024-10-27T22:41:55.720Z,L3053002,487,29.64305,-82.35356,-19.1,0.3,0.0,333.4,24.8,64.4,1019.3,RS92-SGP,403.001,12.8,-562,-1,-1.0,-1,-1
2024-10-27T22:41:56.720Z,L3053002,488,29.64301,-82.35354,-28.5,-1.1,0.5,178.6,25.8,65.1,1019.2,RS92-SGP,403.001,13.0,-562,-1,-1.0,-1,-1
2024-10-27T22:41:57.720Z,L3053002,489,29.64300,-82.35353,-30.9,0.3,0.1,358.2,26.6,64.5,1019.3,RS92-SGP,403.001,13.6,-562,-1,-1.0,-1,-1
2024-10-27T22:41:58.720Z,L3053002,490,29.64295,-82.35350,-29.0,1.0,0.1,357.9,25.8,64.6,1019.2,RS92-SGP,403.001,13.6,-562,-1,-1.0,-1,-1
2024-10-27T22:42:00.720Z,L3053002,492,29.64310,-82.35355,8.3,-0.8,0.3,216.1,25.4,65.3,1019.4,RS92-SGP,403.001,13.3,-562,-1,-1.0,-1,-1
2024-10-27T22:42:01.720Z,L3053002,493,29.64309,-82.35353,8.6,1.3,0.4,48.1,24.9,64.8,1019.2,RS92-SGP,403.001,13.3,-562,-1,-1.0,-1,-1
2024-10-27T22:42:02.720Z,L3053002,494,29.64310,-82.35354,11.5,0.3,0.1,344.7,25.4,73.4,1019.3,RS92-SGP,403.001,12.2,-562,-1,-1.0,-1,-1
2024-10-27T22:42:04.720Z,L3053002,496,29.64330,-82.35358,44.2,-0.5,0.1,218.3,25.4,68.0,1019.1,RS92-SGP,403.001,11.2,-562,-1,-1.0,-1,-1
2024-10-27T22:42:05.720Z,L3053002,497,29.64333,-82.35360,49.1,0.3,0.1,37.0,25.6,74.1,1019.2,RS92-SGP,403.001,11.2,-562,-1,-1.0,-1,-1
2024-10-27T22:42:07.720Z,L3053002,499,29.64322,-82.35351,42.3,0.5,0.3,140.9,25.3,71.8,1019.1,RS92-SGP,403.001,11.6,-562,-1,-1.0,-1,-1
2024-10-27T22:42:08.720Z,L3053002,500,29.64320,-82.35352,36.4,0.4,0.2,54.0,25.3,67.9,1019.2,RS92-SGP,403.001,11.6,-562,-1,-1.0,-1,-1
2024-10-27T22:42:09.720Z,L3053002,501,29.64322,-82.35351,44.6,-0.6,0.0,202.0,25.2,67.2,1019.2,RS92-SGP,403.001,11.4,-562,-1,-1.0,-1,-1
2024-10-27T22:42:11.720Z,L3053002,503,29.64319,-82.35353,32.0,0.3,0.1,298.8,25.0,70.5,1019.2,RS92-SGP,403.001,10.1,-562,-1,-1.0,-1,-1
2024-10-27T22:42:12.720Z,L3053002,504,29.64322,-82.35357,27.5,0.8,0.1,284.8,24.8,65.4,1019.2,RS92-SGP,403.001,13.1,-562,-1,-1.0,-1,-1
2024-10-27T22:42:25.720Z,L3053002,517,29.64311,-82.35351,18.8,-0.4,0.0,133.0,24.9,67.8,1019.3,RS92-SGP,403.001,13.5,-562,-1,-1.0,-1,-1
2024-10-27T22:42:26.720Z,L3053002,518,29.64312,-82.35352,22.3,1.0,0.2,26.7,24.7,67.9,1019.3,RS92-SGP,403.001,13.5,-562,-1,-1.0,-1,-1
2024-10-27T22:42:27.720Z,L3053002,519,29.64314,-82.35352,27.1,-0.5,0.0,78.5,24.8,69.9,1019.3,RS92-SGP,403.001,12.7,-562,-1,-1.0,-1,-1
2024-10-27T22:42:28.720Z,L3053002,520,29.64312,-82.35354,16.2,-0.7,0.3,235.9,25.1,70.2,1019.3,RS92-SGP,403.001,16.9,-562,-1,-1.0,-1,-1
2024-10-27T22:42:29.720Z,L3053002,521,29.64312,-82.35357,10.7,1.3,0.4,26.3,24.8,66.9,1019.4,RS92-SGP,403.001,16.9,-562,-1,-1.0,-1,-1
2024-10-27T22:42:30.720Z,L3053002,522,29.64318,-82.35358,19.6,0.2,0.1,331.2,24.6,70.2,1019.3,RS92-SGP,403.001,16.9,-562,-1,-1.0,-1,-1
2024-10-27T22:43:02.720Z,L3053002,554,29.64316,-82.35359,26.4,0.2,0.1,25.0,24.2,66.0,1019.3,RS92-SGP,403.001,13.1,-562,-1,-1.0,-1,-1
2024-10-27T22:43:04.720Z,L3053002,556,29.64314,-82.35355,24.7,0.0,0.4,331.3,24.2,66.1,1019.3,RS92-SGP,403.001,12.4,-562,-1,-1.0,-1,-1
2024-10-27T22:43:05.720Z,L3053002,557,29.64316,-82.35356,25.1,-0.3,0.4,190.5,24.3,66.4,1019.2,RS92-SGP,403.001,12.4,-562,-1,-1.0,-1,-1
2024-10-27T22:43:12.720Z,L3053002,564,29.64320,-82.35364,23.2,-0.1,0.3,132.0,24.3,69.1,1019.1,RS92-SGP,403.001,8.9,-562,-1,-1.0,-1,-1
2024-10-27T22:43:14.720Z,L3053002,566,29.64317,-82.35368,13.5,0.7,0.2,121.0,24.4,68.3,1019.2,RS92-SGP,403.001,10.0,-562,-1,-1.0,-1,-1
2024-10-27T22:43:24.720Z,L3053002,576,29.64334,-82.35369,17.9,0.3,0.1,18.2,24.4,67.3,1019.2,RS92-SGP,403.001,11.6,-562,-1,-1.0,-1,-1
2024-10-27T22:43:25.720Z,L3053002,577,29.64327,-82.35364,18.1,0.8,0.1,157.9,24.4,67.4,1019.2,RS92-SGP,403.001,12.2,-562,-1,-1.0,-1,-1
2024-10-27T22:43:33.720Z,L3053002,585,29.64309,-82.35357,-3.3,0.9,0.1,44.7,24.3,67.5,1019.2,RS92-SGP,403.001,13.9,-562,-1,-1.0,-1,-1
2024-10-27T22:43:34.720Z,L3053002,586,29.64313,-82.35359,3.3,-0.5,0.1,197.3,25.2,70.4,1019.2,RS92-SGP,403.001,11.6,-562,-1,-1.0,-1,-1
2024-10-27T22:43:35.720Z,L3053002,587,29.64316,-82.35360,8.9,-0.6,0.2,224.0,24.6,67.2,1019.2,RS92-SGP,403.001,11.6,-562,-1,-1.0,-1,-1
2024-10-27T22:43:36.720Z,L3053002,588,29.64314,-82.35359,8.2,2.4,0.7,11.5,24.4,66.9,1019.2,RS92-SGP,403.001,13.4,-562,-1,-1.0,-1,-1
2024-10-27T22:43:37.720Z,L3053002,589,29.64308,-82.35358,0.2,-2.0,0.7,194.6,24.4,66.7,1019.2,RS92-SGP,403.001,16.0,-562,-1,-1.0,-1,-1
2024-10-27T22:43:38.720Z,L3053002,590,29.64310,-82.35359,-0.4,1.1,0.4,31.0,24.3,66.8,1019.3,RS92-SGP,403.001,16.0,-562,-1,-1.0,-1,-1
2024-10-27T22:43:39.720Z,L3053002,591,29.64312,-82.35361,0.8,0.3,0.1,299.5,24.4,66.8,1019.3,RS92-SGP,403.001,15.7,-562,-1,-1.0,-1,-1
2024-10-27T22:43:41.720Z,L3053002,593,29.64317,-82.35358,21.6,-0.5,0.1,330.5,24.3,67.1,1019.3,RS92-SGP,403.001,16.1,-562,-1,-1.0,-1,-1
2024-10-27T22:43:47.720Z,L3053002,599,29.64318,-82.35356,26.1,0.3,0.1,57.1,24.7,67.9,1019.4,RS92-SGP,403.001,12.8,-562,-1,-1.0,-1,-1
2024-10-27T22:43:48.720Z,L3053002,600,29.64318,-82.35359,21.4,0.3,0.3,300.3,24.5,66.7,1019.3,RS92-SGP,403.001,13.3,-562,-1,-1.0,-1,-1
2024-10-27T22:43:49.720Z,L3053002,601,29.64322,-82.35361,28.8,-0.7,0.2,241.7,24.5,66.5,1019.2,RS92-SGP,403.001,13.3,-562,-1,-1.0,-1,-1
2024-10-27T22:43:50.720Z,L3053002,602,29.64325,-82.35361,33.5,1.8,0.3,30.8,24.3,62.6,1019.3,RS92-SGP,403.001,12.9,-562,-1,-1.0,-1,-1
2024-10-27T22:43:51.720Z,L3053002,603,29.64324,-82.35358,36.5,-0.4,0.0,232.1,24.3,62.4,1019.3,RS92-SGP,403.001,12.8,-562,-1,-1.0,-1,-1
2024-10-27T22:43:52.720Z,L3053002,604,29.64322,-82.35355,38.9,0.6,0.3,131.4,24.3,62.5,1019.3,RS92-SGP,403.001,12.0,-562,-1,-1.0,-1,-1
2024-10-27T22:43:53.720Z,L3053002,605,29.64321,-82.35356,34.8,0.5,0.3,314.1,24.3,62.7,1019.3,RS92-SGP,403.001,12.8,-562,-1,-1.0,-1,-1
2024-10-27T22:43:54.720Z,L3053002,606,29.64316,-82.35352,23.2,0.2,0.1,317.8,24.3,66.4,1019.3,RS92-SGP,403.001,12.8,-562,-1,-1.0,-1,-1
2024-10-27T22:43:57.720Z,L3053002,609,29.64320,-82.35359,16.8,0.8,0.5,49.2,24.4,63.8,1019.3,RS92-SGP,403.001,13.6,-562,-1,-1.0,-1,-1
2024-10-27T22:43:58.720Z,L3053002,610,29.64322,-82.35361,21.2,-1.8,0.0,331.1,24.4,65.1,1019.5,RS92-SGP,403.001,13.6,-562,-1,-1.0,-1,-1
2024-10-27T22:43:59.720Z,L3053002,611,29.64323,-82.35356,30.8,1.8,0.4,30.4,24.9,66.1,1019.4,RS92-SGP,403.001,13.2,-562,-1,-1.0,-1,-1
2024-10-27T22:44:00.720Z,L3053002,612,29.64319,-82.35355,23.6,-0.8,0.4,150.4,24.6,67.6,1019.2,RS92-SGP,403.001,12.8,-562,-1,-1.0,-1,-1
2024-10-27T22:44:01.720Z,L3053002,613,29.64318,-82.35359,17.4,1.2,0.4,321.0,25.0,67.8,1019.2,RS92-SGP,403.001,12.2,-562,-1,-1.0,-1,-1
2024-10-27T22:44:02.720Z,L3053002,614,29.64321,-82.35362,20.6,-0.3,0.2,57.5,26.0,69.7,1019.4,RS92-SGP,403.001,13.7,-562,-1,-1.0,-1,-1
2024-10-27T22:44:03.720Z,L3053002,615,29.64326,-82.35362,29.7,0.3,0.4,233.3,25.6,67.3,1019.4,RS92-SGP,403.001,15.4,-562,-1,-1.0,-1,-1
2024-10-27T22:44:04.720Z,L3053002,616,29.64323,-82.35356,39.1,0.7,0.1,234.7,24.7,67.1,1019.4,RS92-SGP,403.001,15.4,-562,-1,-1.0,-1,-1
2024-10-27T22:44:05.720Z,L3053002,617,29.64323,-82.35353,46.2,0.2,0.0,32.5,25.4,67.7,1019.4,RS92-SGP,403.001,13.4,-562,-1,-1.0,-1,-1
2024-10-27T22:44:06.720Z,L3053002,618,29.64320,-82.35353,38.2,0.3,0.1,342.5,25.7,76.3,1019.2,RS92-SGP,403.001,13.9,-562,-1,-1.0,-1,-1
2024-10-27T22:44:07.720Z,L3053002,619,29.64321,-82.35352,40.5,0.6,0.3,127.7,25.9,66.5,1019.2,RS92-SGP,403.001,15.7,-562,-1,-1.0,-1,-1
2024-10-27T22:44:08.720Z,L3053002,620,29.64317,-82.35352,33.4,-0.4,0.4,284.2,25.6,67.3,1019.2,RS92-SGP,403.001,15.7,-562,-1,-1.0,-1,-1
2024-10-27T22:44:09.720Z,L3053002,621,29.64319,-82.35352,37.5,0.5,0.3,27.6,25.1,68.5,1019.4,RS92-SGP,403.001,15.4,-562,-1,-1.0,-1,-1
