866.1,18.1,13.9,79,-999,0,-999,-999
865.9,18,13.8,79,-999,0,-999,-999
865.5,18.1,13.9,79,-999,0,-999,-999
864.4,17.8,13.6,79,-999,0,-999,-999
864.3,17.9,13.7,79,-999,0,-999,-999
865.2,18.2,13.8,78,-999,0,-999,-999
864.1,18.2,13.8,78,-999,0,-999,-999
861.2,17.8,13.4,78,-999,0,-999,-999
860.7,17.7,13.3,78,-999,0,-999,-999
861.1,18,13.6,78,-999,0,-999,-999
858.9,17.6,13,77,-999,0,-999,-999
858.1,17.5,13.1,78,-999,0,-999,-999
857.1,17.4,13.2,79,-999,0,-999,-999
856.2,17.3,13.5,81,-999,0,-999,-999
856,17.3,13.7,82,-999,0,-999,-999
855.7,17.3,13.7,82,-999,0,-999,-999
854.8,17.2,13.6,82,-999,0,-999,-999
853.9,17.1,13.5,82,-999,0,-999,-999
853.5,17.1,13.7,83,-999,0,-999,-999
748.9,8.9,2.5,68,-999,0,-999,-999
748.8,8.9,2.5,68,-999,0,-999,-999
748.3,8.9,2.5,68,-999,0,-999,-999
747.1,8.7,2.7,70,-999,0,-999,-999
744.3,8.6,1.4,64,-999,0,-999,-999
743.9,8.6,1.4,64,-999,0,-999,-999
742.4,8.6,0,57,-999,0,-999,-999
742,8.7,-0.3,55,-999,0,-999,-999
741.1,8.7,-1.5,49,-999,0,-999,-999
740.6,8.7,-1.9,47,-999,0,-999,-999
740,8.7,-2.1,46,-999,0,-999,-999
739.8,8.6,-2,47,-999,0,-999,-999
738.3,8.5,-2.3,46,-999,0,-999,-999
736.3,8.3,-2.5,46,2940,2940,-999,-999
736,8.2,-2.4,47,2940,2940,-999,-999
736.1,8.2,-2.2,48,2940,2940,-999,-999
735.7,8.3,-2.5,46,-999,0,-999,-999
735.3,8.3,-2.9,44,-999,0,-999,-999
734.9,8.3,-3.1,43,2954,2954,-999,-999
734.4,8.2,-2.6,46,-999,0,-999,-999
734.1,8.1,-2.5,47,2967,2967,-999,-999
733.8,8.3,-4.1,38,-999,0,-999,-999
733.1,8.2,-4,39,2967,2967,-999,-999
732.7,8.2,-4.2,38,-999,0,-999,-999
732.2,8.2,-4.4,37,-999,0,-999,-999
731.9,8.3,-5.3,32,-999,0,-999,-999
731.6,8.3,-5.7,30,-999,0,-999,-999
731.7,8.3,-5.3,32,-999,0,-999,-999
730.2,8.1,-4.3,38,-999,0,-999,-999
729.8,8.2,-4.6,36,-999,0,-999,-999
729.3,8.1,-4.7,36,-999,0,-999,-999
729.1,8.1,-4.9,35,-999,0,-999,-999
728,8.1,-4.7,36,-999,0,-999,-999
727.8,8.1,-4.3,38,-999,0,-999,-999
726.9,8.3,-4.3,37,-999,0,-999,-999
726.1,8.4,-4.4,36,-999,0,-999,-999
726,8.5,-5.3,31,-999,0,-999,-999
725.2,8.5,-5.7,29,-999,0,-999,-999
724.1,8.4,-6,28,-999,0,-999,-999
723.7,8.4,-6,28,-999,0,-999,-999
722.7,8.4,-4.6,35,-999,0,-999,-999
722.4,8.4,-5.2,32,-999,0,-999,-999
721.5,8.3,-4.7,35,3116,3116,-999,-999
720.7,7.9,-0.3,59,-999,0,-999,-999
720.4,7.9,0.7,64,-999,0,-999,-999
719.7,7.9,2.3,72,-999,0,-999,-999
719.5,8,2,70,-999,0,-999,-999
718.9,8.1,1.3,66,-999,0,-999,-999
718.4,8.2,0.6,62,-999,0,-999,-999
718,8.2,-0.6,56,-999,0,-999,-999
718,8.3,-1.1,53,-999,0,-999,-999
717.7,8.3,-1.3,52,-999,0,-999,-999
717.2,8.3,-1.7,50,-999,0,-999,-999
716.5,8.3,-1.7,50,-999,0,-999,-999
716.2,8.2,-1.8,50,-999,0,-999,-999
715.7,8.2,-1.8,50,-999,0,-999,-999
715.6,8.2,-1.8,50,-999,0,-999,-999
715,8.1,-1.7,51,3184,3184,-999,-999
714.7,8.1,-1.5,52,-999,0,-999,-999
714.5,8.2,-2,49,3184,3184,-999,-999
714,8.1,-1.9,50,-999,0,-999,-999
713.8,8.1,-1.9,50,-999,0,-999,-999
